feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,class
-1250.7031270088582,32.76497601488419,-1195660.333792414,-1.501528818777718,-376.36742476832217,17.194921141107258,-62.65688888732544,-61.324688964497895,-31798.79057006893,4
1799.5332130674683,20.467362953844436,-13217.2813362738,53.06274818257398,-116.01694772145422,31.196578385248955,-81.10188941871942,308.0123646361385,-19844.56333375275,4
2163.281677296407,27.183414116340792,-256651.30700707913,54.9526611161899,-148.17386423917972,39.11462289472578,-41.532174034225314,453.3936530781679,-16982.49246594962,4
2198.7364418730044,8.978913262986744,-121986.97806712954,93.84647501035177,-90.07774733491574,33.29911407006502,-75.75902836623408,156.22369944075206,-117360.33128982292,4
5152.022425756012,16.162522395260705,-226196.23828065523,117.39446129288041,-146.4539634063991,56.776210711790846,-33.06897620641946,-1093.12535865325,-26384.024034873935,4
2271.869295235757,32.97784609401417,-330042.7984233788,143.79895721920101,-26.441821112673516,54.33827209589953,-113.3612219801042,-106.99113941752597,-61461.76974184754,4
2888.522961224771,29.727692874831575,-157799.52800710517,23.540532794064433,-54.931743014240354,34.34629857241735,-68.00955954904424,-304.12995794548937,-96079.86358946167,4
767.4589388765527,-4.514545516523908,-95109.68366506087,105.98567982963908,-176.32062311346766,15.945759038368553,-50.890870798709045,-392.3262900619189,-108089.28521575434,4
2284.071879108813,26.808496466799255,-240603.65382135197,164.55972401131913,-17.050133345107092,42.79603565357047,-93.79532966454003,304.94774127592154,-86275.47289308142,4
-928.1457753359388,2.4175593150869235,120006.34185131887,105.30903343824329,-239.68639514456277,-15.4708279371291,-83.89464120723109,200.1457706608371,-55771.28410376578,4
2228.1885416828195,24.04508146242438,-425019.70968839567,87.07314236981215,-292.4043099461472,18.08108386857793,-53.580042467502494,174.9730185275441,-19263.30934015297,4
4821.14463929901,8.402497962909772,-914300.8776782095,190.52180324290094,-588.1495404015515,0.9117335364614627,-20.810055537195232,-35.19291013524567,-79223.14394620429,4
3935.8259678756403,27.124199714215663,-572453.6729266258,137.0065429183238,-212.8779505601012,44.60944001864722,-56.28792460357283,-169.35717698433024,-52987.06597074838,4
2837.469292018448,9.532467345580969,-732012.0344816751,66.92781976759387,-602.944514308528,-9.237100467017965,-21.462517271983533,-412.97967717736395,-101182.54896090204,4
3647.3306026989194,28.01883492450754,-207576.8714275269,115.83900306667475,-158.26728293065716,34.70951093994523,-13.777001778512771,275.8787247773598,-34070.66833718841,4
3414.06144291705,31.092280641951632,-442553.4031961612,19.466713796250414,-398.5694878164713,8.884765117918736,-45.17264342870944,245.71425812995025,-43295.248281571614,4
4692.462217154409,-2.7738608650022476,80742.69797098066,-2.2648679926886217,-598.0560726073719,-32.82542964645691,3.327425660928629,481.6694038070389,-40036.377359659986,4
88.6472833090619,38.48786089757203,-980418.4328902578,51.72181808989687,-355.7936721278392,8.267597350361953,-68.67050241500408,553.9399890463071,-63570.32377326347,4
3211.6450035294947,25.20198324676863,-586216.950308075,124.10911178458153,-204.5197333863683,43.313396602105136,-31.066894250156164,-138.24785229013352,-63264.29710839474,4
5741.999892581653,36.346095587531735,-968595.9854722947,84.04082809074802,-532.5590882508366,23.415015184702913,-17.148214578163927,138.37760922806908,-44822.64603011545,4
3758.954544888831,22.578532392635466,-422337.17058200383,81.33638437268804,-257.2732803522474,33.12721954688018,-39.70446524843593,17.864362587717302,-75053.04397643424,4
2411.1426027876787,56.250563022881515,-1060864.1772910475,126.41812777744659,-340.8773524441967,29.603366514661197,-101.33768798550993,-14.336848429965789,-68101.6013992371,4
1459.6555076424886,60.24349041055899,-1574642.8601577613,77.50367925676038,-391.24674834151847,32.45504501187502,-19.02997340589844,-416.37624846122776,-22145.553141289663,4
2527.3191622556997,47.315320997160285,-1085591.6609133761,119.6455080451245,-315.47905383045213,37.97497160297661,-45.62729666879315,-569.6021879685868,-22340.46798426761,4
5555.394999431728,5.168855342608541,-257093.30460851776,178.59487814447166,-456.1379751418712,10.01231569821939,-87.42986328273979,1.5696558300333532,-84313.14592743218,4
1078.4236407234066,33.272604686551034,-717322.6721007163,252.34577378656167,-122.530146681556,32.64223040085716,-18.894431118544247,-213.73885504555292,-59820.03098826984,4
-3526.085329278312,37.88664987918735,-627846.85675661,120.86485848576618,-26.14013191753846,18.969690950010268,-131.09507507544816,103.95546460502004,-85815.84793553299,4
139.75141331664597,26.082308715988987,-813635.96064075,78.79292552912192,-302.4523360729357,15.450642048463823,-85.68534019295357,50.972928360298866,-81940.35461990362,4
-2192.028507441707,29.366765824310427,405048.5275705958,121.92813721230199,-201.26178393010434,23.42305830754671,75.7810035539115,114.40254910159564,-26311.999523899434,4
1093.4049480548472,-28.97873665582849,-282303.3842872069,184.2894567520169,-267.68592531223885,5.18617881553488,-45.375808105385296,653.3480196256936,-181552.56569083003,4
3765.037614291744,6.639395494694426,-145947.79713662647,173.80001679166747,-106.59268932299453,31.442667926107035,20.692688253024073,-81.61205106892207,-116213.75108766592,4
6362.590075990175,82.5467166604193,-1338089.2612183993,-18.69100752326618,-536.0031639151694,33.55350477680941,-17.980863026792086,-275.1428442540698,54125.964290648415,4
1227.7317812829858,64.03745219389614,-750198.9097924985,-22.470046461169133,-337.2098642342069,27.615095695308916,-65.5449791562959,-120.32998820552943,42849.061993315416,4
4361.849737326774,11.316529376807665,-150090.15105017717,270.1984257070994,-309.9353221308587,35.25143405257306,-84.55182416861471,52.22752674357996,-20189.461525903404,4
2706.924732348834,49.53108162306488,-522289.04287051497,80.27935255896767,-178.6433295800425,34.897106107318386,-99.09149211171095,-139.97673228951862,1034.897855657242,4
1480.362156283404,38.324706960977046,-1127170.1820337032,78.19470215194605,-277.11139215294634,33.9144600146376,-18.178335128226664,-250.67729234234696,-27753.88414540032,4
3300.4699703384076,18.587882512794764,-397249.31943979696,157.15282475776942,-100.77605239215384,50.07637226290782,-30.733044732094726,-606.6779290476197,-67125.24126293742,4
-425.132853868611,51.65487753538886,-904668.450826846,119.93482917641147,-111.65663343628172,33.20381503754169,-87.25611689663428,-114.19775477568054,-65963.58437382575,4
7486.675504475989,30.662677803074843,-949657.2523648737,31.810256707396913,-550.5526987713239,29.279894071755653,66.81214022204418,-180.46195875186856,32592.271099485602,4
-1368.3526458205226,-0.920264463117551,-860422.2024400482,85.60482285424112,-547.5375984288602,-26.237734851131876,-70.24184107619028,-21.118491486519936,-160966.58599706698,4
948.3095082956792,-25.650538713414054,-198049.23250562366,65.38237186253924,-389.95201628338083,-11.39309233880546,-15.297759072952866,281.4898143485536,-167131.62197199432,4
5259.482953466396,28.101716556259028,-1569497.75181005,261.9044331396034,-536.6077205486985,45.78640899485919,-18.26415487547574,-5.5201191759858865,-80558.67567234462,4
2111.386558785485,17.404133245025157,-629212.0463574182,89.82081164971214,-265.3389945465418,15.940520399800768,-43.30468179620653,170.09228857470114,-89060.76220308094,4
993.8082990733806,47.54465218161334,-1499894.3388333283,143.4171019053324,-474.9492381104264,11.408172368434826,-38.35773212430817,-121.32993554160282,-51651.05525761292,4
3287.1162742454026,11.065049069610803,-393576.616984215,117.61465519633069,-377.55115333021695,5.237115625815088,-65.71579095173409,233.02924818219478,-86300.01956183287,4
1919.6657779149068,58.85065977186973,-1574319.343667375,214.49153625263133,-557.6916752422878,27.486912109673987,-74.77476645677112,-260.43824119806163,-35442.446737608254,4
-448.6473598248564,51.81976263869335,-1051852.321084121,68.67618081001739,-108.78263527237746,39.29096660338894,-68.05740267725949,-199.7208475414414,-75543.83328477487,4
943.1436221941356,4.425112668062528,138545.45204160293,-35.98319254571791,-210.0492066640748,2.0728290840193404,-68.94768509706881,-458.5841032098094,-81614.25402215421,4
4754.419615148544,39.72437007091727,-1269107.9225796717,92.93747735054964,-564.1191526632092,13.65959812821941,29.987840555724933,491.79344677951326,-65398.51130359847,4
749.571973914198,14.307043099654003,-301949.7947436426,40.22266020690145,-202.184384258002,20.20906745094426,-19.769422969886612,-170.79876042635723,-69701.95630631242,4
722.1878000012789,21.263941039693385,-62673.78006633324,158.7220716279662,113.86481778086896,50.73408072062431,-59.571858543107346,-411.96698499714415,-71424.34335570695,4
1553.959728301566,47.3786524828784,-268641.7100945736,99.51989042216839,65.91489196682666,55.284183871593164,-112.2005915311553,690.1353400903872,-11210.538881856488,4
-1916.522116824634,6.420401426586755,-257354.84472366795,57.960212115925586,-135.6166238161513,8.512162138030575,-98.46808071371115,460.4089659525586,-134529.46862152417,4
446.64402267131067,22.725905419654822,-908543.4280619428,-126.65820497358779,-524.8472412499249,-13.843525398070009,-75.6910297903526,261.2980111414169,-137834.93083170577,4
3650.9416665868353,50.307763786460534,-850362.1746312153,54.98704397340565,-345.2779220813506,30.233664819704703,-23.571249394117345,-823.3447797667295,11682.384452013683,4
561.9279549908896,-13.054933519126745,-581749.5093027202,171.25160179257227,-325.1876838792324,6.104524628912989,-86.1503217413128,160.79085598189056,-182171.9921608481,4
2455.5588553847947,-34.41959115417754,375293.4307916126,249.24943401187295,-282.855724009153,-5.945879841163325,-52.326256425165354,-220.8776323582933,-137348.82853438955,4
3657.415096164314,46.39358849684612,-554378.0885056546,155.85657530258823,-322.1060575683393,21.34834497556349,-48.55494777401952,350.7366103311077,-23799.97164235863,4
232.43698372091703,50.1860062845011,-519972.1025931559,77.71801858914569,116.29550722013691,52.91467978260172,-90.73833147871065,-39.26448970218938,-60192.73484047323,4
1664.7573691636578,32.628568766875574,-478017.6297597726,42.68964605963155,-213.84661078215657,28.12168846687276,-81.06665599530307,-443.4615517547565,-102907.33250616286,4
5743.769320386696,49.086306585050494,-555824.6330463875,20.955426158806603,-221.75175747542755,43.24795556298398,-0.34375191243537495,117.33075974368693,-54813.25403392808,4
4651.518494499984,18.695632175688033,-686254.8626854802,149.823061355307,-265.9890051676602,40.48290290028702,31.1754394531047,-343.1579324617268,-41423.450173205085,4
2276.292006627927,44.93014418598755,-1321460.5828565108,32.97606905756508,-452.74784141660996,21.412847694577017,-28.678858889792757,529.1952088262109,-46459.60407862732,4
3671.3972030338996,77.97707153435434,-956512.0457260968,97.54697986942774,-399.83679567193553,30.687920851663087,-74.77535246947802,-461.11198858418135,65640.24874391637,4
-2395.3768429696643,58.9546091897925,-868845.6057494604,121.36406697552015,-104.96053963537614,24.412755951869237,-149.31775029986443,357.36281370595333,-91538.05813963398,4
4798.341485348603,-26.371203785165033,363238.3088383274,109.63809508239615,-307.75887514183995,6.8552900921821935,-21.504865674527824,178.30155163381966,-83604.70731183329,4
5218.832752912457,17.557803338156766,-1230474.8148043274,56.70967019005403,-721.2365129706344,-1.690616679828027,28.202704187398965,50.41558559572699,-64452.60768192577,4
1363.5757576858964,26.504766478865537,-179724.95156175215,38.07554876049181,-264.39821718147937,10.653337200172665,-63.77650811082868,-404.0378221359407,-39583.21559269363,4
-84.69904029267994,12.375635601127069,-397450.43567999435,39.787871550928784,-125.2311256512969,11.318181767587085,-87.269551271311,-936.241573827227,-172295.65153934553,4
1016.0280500092915,8.619511171135784,-183243.35145765028,104.39805408480609,-223.70538512335418,17.29761046477381,-88.83947142103338,-116.67530833713656,-106737.19028766741,4
3054.930316654039,-12.228877046751409,879941.9250769557,213.46856857198546,59.5426735162476,33.92863536888519,-95.15005872583447,-351.42127653951815,-93513.21547856211,4
31.397046737547505,52.06593016817408,-155557.49060315348,125.53654924203614,148.43416196791964,58.37574294112388,-145.6295211398887,42.6026840853034,-73229.76692858191,4
6680.704263282561,33.40425663652445,-525043.2096007908,130.50288804733955,-121.89158634198874,54.59184718360215,-15.7978446942245,216.8695245444768,-61011.90568925031,4
389.98130005344177,30.37512615474926,-357453.57241182757,131.30764509988705,-304.6157409394442,10.005200601637636,-90.46711382499072,-194.3322885990013,-47571.390609125396,4
5429.6279490553825,14.124673540334125,-149622.79245407434,161.08634650228888,-323.3406611410912,27.271530857440492,-38.51065914896186,-135.56351034671042,-36544.75687382083,4
2484.1103274631387,-32.64157800213821,-31317.046086928734,225.4529372891859,-118.6612659948157,33.69866190096578,-43.502035612624084,663.8411203928378,-181794.73950037183,4
556.177685370594,33.48071436337551,-807611.1294123428,-1.9755655882384797,-234.5579402754757,21.297236147455102,-37.41616354065019,-332.29672976746974,-68533.31512935991,4
46.57608177741679,49.079191869062115,-469859.99690825917,74.83360417227188,0.352029556803803,44.74444385447542,-84.39633279280164,-261.20628548564,-37788.93439132148,4
2828.561147639651,50.200488045131436,-599161.164046816,20.66032163733442,-403.6687720930735,14.42734321714224,-37.14620243716049,-273.66645872032626,35562.66679902303,4
1935.941567013254,32.653373156580145,-924574.2079664813,74.66319444301828,-322.2737904155234,15.786207753623462,-10.083451818133693,105.12931164484863,-56906.513273254655,4
7122.0543605551375,16.551584180838518,94804.72950612668,58.23383510534304,-120.52029028457927,57.83213104782366,44.06460744180253,164.75992354427575,1874.506909029039,4
1655.7100709574843,-13.007340004015528,-127634.33319063038,117.42839507808714,-307.3112502456264,-0.9296413642387797,-43.99877275654765,364.39936485970503,-134612.83908750018,4
2290.3141830323643,21.179472920350676,-250486.06802399826,130.02074139600484,-200.16196208869587,24.958007393627398,-59.56795787498805,-647.9593457371915,-95416.01676795394,4
2025.1727074483297,52.31700496170447,-1200414.9607701614,-69.8136522600714,-414.70505447102215,20.11882610824824,-25.67678517001607,636.9911896919525,-67093.41866051263,4
6784.4841019568485,-1.2694458522623826,-220763.87896810353,131.0650999461718,-522.0177981557472,20.588583340523666,0.38867229412301585,-118.30283781783139,6010.777320806513,4
5098.245451492173,5.161181495489919,177090.2866187141,9.832976972333679,-351.57272138869445,6.753062764323579,-52.04854152715739,1138.2778653653427,-25938.301975397422,4
-32.798787885235384,11.023790356817424,-515883.708133881,120.52504321692639,-286.2547407983184,9.575485057581284,-108.6043516523238,-624.6833155000301,-108493.84949172629,4
-2360.683980142504,37.54241669906355,-310942.7142854222,64.73010566392797,-9.869338256337407,20.518362765972036,-131.27872022220163,-466.8189979501197,-34308.6342613329,4
2192.004365996585,22.144534872879248,-846917.5520939663,103.978887859829,-339.72520831057153,30.206173878670924,-94.664811916437,-293.4439934977039,-105048.40744197255,4
2160.5804227986064,-5.637283362270685,-176361.6371270032,116.33988483214091,-300.81638237684365,4.473919414324092,-26.593875066613936,-191.00125300747226,-68866.65353487873,4
487.0505151195044,37.416584585543944,-816948.9609102365,72.27094721404127,-213.605924376186,20.390943002369525,-28.907237262462655,-271.2270597770798,-49125.51311620016,4
917.8810257266073,12.91975004077892,-1502163.2042186123,197.64339123261826,-575.0422737741495,8.81836242808172,4.508767444563899,353.53161065211907,-37120.67369894918,4
1652.2187112503718,6.073051667843046,-201878.52602197684,97.96448510457567,-382.83152814103727,-10.59314021767162,-18.864115359736466,250.30553745801168,-60598.018512579605,4
3507.8469201712837,16.06839077960759,-409697.57650468324,151.9496802952191,-113.47809330291753,45.782632306324956,-47.29282269305796,346.6964951345191,-52447.22438031696,4
1858.6880299912993,26.331166766965293,-952947.4099104076,-5.586870020830467,-416.62451501604505,27.169445768056082,-16.38368289919888,-190.5827790115238,-57582.97356966804,4
5158.333952768543,27.92429001832096,-748756.9763210749,110.49376647926633,-491.79691007999065,24.405712580017727,-50.161103201247705,34.09399878055649,-43846.0315325194,4
1768.8958400175304,29.531978169178508,-236450.37303904272,106.77948922828605,-89.22805467329397,33.52978889590392,-90.80966576573317,638.7542575838696,-64565.15709795027,4
580.6215516516853,69.38645745148045,-784406.7442141353,121.89586233397677,-92.53495742255178,52.89167004532651,-119.234885594112,276.07995747724635,25618.35661952077,4
3796.843046268595,17.708196505842153,-847647.7766478274,132.8740498228799,-583.8271176075716,12.459884798950124,-41.84130076933629,811.7899161885832,-58115.99167991114,4
4969.181424749376,51.42829253401737,-1125133.0255733856,165.365979555149,-383.52087646281495,37.4442183753855,-50.66909603873455,116.46959093182018,-42932.57165787589,4
1636.565055734504,71.46936899979586,-890433.2100806588,-81.9727530392863,-360.39444963897586,16.59195048942151,-92.39857319844901,40.223147276684735,-13360.162641529012,4
1773.8421431153063,-22.822121223331425,-121871.34414214456,100.18964091433662,-233.9004391261012,9.706474261594835,-4.714185760376349,-156.44990397372575,-159871.4070340177,4
2531.613546318101,28.339161372685744,-590678.4248026888,72.53686276115536,-244.8631441876193,31.506265059940986,-73.16504602873664,-844.6439557342947,-88568.6356233822,4
1966.8732387636212,19.293714130073887,-174125.028523985,66.80780335713155,-102.57827423264087,27.474529438552352,-64.6607856475716,-244.53074181168904,-59443.39515949422,4
2392.431180103619,32.46309693431107,-621834.3735814778,36.05932695841446,-479.434138580359,-0.9553606329246964,-34.65074447926736,-584.3702478129327,7942.728083937664,4
-1690.471914098262,55.4412280423462,-851851.1547908703,17.732198074836084,-125.27894469879317,11.503383128100024,-80.47967860988518,-172.4651549025742,-29940.707234898677,4
5097.651002951373,12.793391880787642,125988.72583695724,19.163038112326177,-166.87441525690903,41.54030583234298,-31.250101716813706,-6.912667703956602,-20829.28245442273,4
877.2923355651578,37.00381252518579,-1223426.2644972543,90.74946014228728,-313.33775045288326,32.702973398618774,-55.178738682727236,276.496339955207,-79330.5964446862,4
3485.9801180933987,16.779181911857748,-444169.9430916676,229.16728908137833,-207.13564161273558,40.75286221389272,-41.70767644331737,227.20623102959928,-74518.43850195881,4
4087.010583690844,30.00182668151318,-186616.62713605756,-111.00868792294824,-356.4699382044969,14.564694372323581,3.9376046808289766,-347.0478382487092,-18932.342449780914,4
6388.195648402007,17.23513098339421,-449001.2821431904,8.951053814710637,-370.79695208693056,30.752582122668876,32.894351547680564,481.73055848533573,-51663.2725539751,4
2537.2020027898598,67.75194346084311,-510984.1991889436,-72.63559467271149,-279.3594954015661,35.336703218244644,-76.67100978339145,222.2438461488089,42118.75902952239,4
4613.238267576577,14.894284602236159,-473652.9565836949,10.163546094184403,-274.4970495166733,37.01435527568026,-12.020689665228124,178.58035663652527,-83548.44500649125,4
2692.7675657488335,23.775951931765036,-670888.7768926737,101.80269590134941,-350.11479248532237,25.73097540561406,-77.84710244848227,-470.7943577541699,-40239.57728324655,4
-1551.7806577393922,34.64581600428932,-1184805.733441015,4.274676619929055,211.29799165469828,55.482310322154405,-56.9363755078613,381.92054283303503,150498.22802548742,4
1312.336511526266,25.911535356611115,-562164.274803793,23.00827928174855,8.25697626382373,47.598292853271474,-38.550078277133096,720.4288818222682,-83440.9031723353,4
-328.5177214633532,5.792505564698897,-999682.5804777417,180.64356930274045,-405.40153663027445,2.1439447036568726,-59.673745407557796,-225.84040992060818,-110306.31957719532,4
630.138910147745,29.526466838802005,-797391.8683465186,50.66682139491526,-357.87339672261675,10.038128686686093,-50.88504721562897,204.04645583024563,-43977.99976041469,4
4829.631854118103,21.224346822285053,-575326.2977653006,112.62726962042616,-517.0474447495884,2.6548410129650595,16.71333348777635,-83.41874264864508,-40634.487033024976,4
94.39800626815465,-0.9616620072896351,-198133.23132719818,159.39737247184559,-76.92120405602901,22.076171840238278,-56.77773138415989,-90.35030781243992,-98694.37449474256,4
-644.1029733328063,41.98075965957814,-304369.0367733617,-180.46224027309884,-388.2670820492301,-48.82778029248856,88.03042914037084,38.89546518933936,2111.3073023520055,4
1786.7050263968042,23.600715834131847,-1276414.68956084,165.32965965250045,-530.0642184523133,15.589798601981803,-40.718342769176544,-438.2666051015402,-73929.92536615425,4
2839.775248931382,82.81191823345733,-1015633.8105013106,-29.559676699022102,-412.39580870891353,35.02922667787104,-24.12150389531198,-134.92083161356445,113883.69870215851,4
-785.7146053692335,-3.6176389519971703,-651377.8397280443,97.58871706193607,-446.540833055819,-9.620512807222639,-90.08777695821637,294.50712842638575,-123738.83321888724,4
2596.623535390895,-3.12652350131198,20730.387430362774,278.70595770040984,146.86032649001058,62.86645533797467,-37.0809772566948,-220.25638814508204,-132731.83532728348,4
278.54135455587925,34.71233709337912,-444133.827196747,116.81333865340882,-114.45839909872718,27.27442869712749,-36.72972444171619,133.1764422865287,-43616.25050434141,4
-1120.0713142637283,33.81336415925856,-1274995.6892481896,99.23156461260255,-202.1281507374192,25.29193792415608,-38.42557955284087,127.59111602025456,-93032.35909712517,4
2908.3280081005682,32.74407474997365,-495138.01780848566,128.91800059929275,-323.1950465049404,17.73025794213207,-66.24452985016977,679.2112365514823,-68240.54422930634,4
-3584.825655462997,21.239273442142842,-498475.73805689666,190.03676930305573,124.20624955508376,36.50263788344914,-110.93719124665861,86.89974807308553,-98392.13476608574,4
245.2885958182176,43.82859592455344,-936550.0033609376,177.5394475318271,-154.72532706236422,36.72031553723743,-81.96982411813455,-1019.1039642876244,-86413.03686932729,4
-51.613507330387165,41.45565612786321,-192420.79223193557,128.4424804030432,151.10514168426621,42.4731012782598,-157.46244627903351,-87.37922660220961,-112058.79492041268,4
5031.974237413825,10.54977462069636,-373566.128419865,201.1575637502915,-333.70902360200523,28.939396129074836,-31.40985037232598,906.7892652705293,-84009.7284343851,4
1694.5260901291867,13.557605640565942,-996477.2965797393,30.386610736877238,-577.9721129860033,-4.731959133304299,-19.762886524776825,-410.087956881794,-56898.01143829924,4
2543.170315003282,42.838217834358595,-746261.285493803,-25.388562625837388,-250.96937213284335,29.29365649718337,-37.52737817308399,366.8407718467722,-48212.78653930044,4
3850.6068616765724,44.221446028389366,-1544796.679842611,50.04874534913229,-643.7164893555413,5.810175334722724,31.95071703141187,-821.1713358355739,-12827.760252131022,4
996.2968238055141,46.16164122021772,-587732.3223066936,206.49276773096722,-140.11239227794317,30.687219214136967,-100.43801396539112,-315.0999970375281,-30960.839479436545,4
2016.6010638613545,43.65461482169063,-261118.33634586862,181.30524004730646,26.627488736051408,44.51174536604099,-52.53614429229485,93.9831108407667,-49543.20140593528,4
5305.470191566339,35.67440107274314,-1071882.0987104967,151.78210922813588,-252.1158052417249,56.87701063544477,-5.718922411813898,128.82737551733945,-62989.21321965822,4
2307.735619560312,39.91374735655376,-892409.5991435718,37.916375936070395,-374.128873075978,22.61700236370354,-56.343819451465606,885.9863821905678,-7110.72155386518,4
375.4116127919156,40.57017340952051,-896167.5073011825,-24.372769506851476,-454.0443399739557,8.683258442945718,-71.55001010431805,-1330.4567169190523,-19746.200991388276,4
2627.7039656204634,40.813018938683854,-664473.0815788864,87.23244199439188,-161.14016367530027,45.50197179112567,-91.74059451128888,70.77228459622248,-32385.930605761303,4
3664.6499261605213,43.975068185936635,-531659.768826676,49.69974436925742,-300.8885046484433,27.099493716739353,-44.84909213724514,724.4910015710441,-28354.29079025096,4
4600.445667930349,14.42906383845587,-1671127.548658156,168.74637379321507,-782.2632696335406,-0.028690531498282823,55.10794506227139,-76.21991465685018,-70549.13581500844,4
3397.396397310454,16.756843396518523,-483757.92628837837,54.47117111279151,-537.2439249552283,-4.684168482504258,-38.11977187488097,1513.0697136258277,-89537.3077228153,4
3842.801387516419,9.700172001031108,-275792.7732398411,64.40550028404776,-297.3937796795553,12.595249290805265,-44.15295641134224,-470.75448295674965,-95099.16562074615,4
-1472.9417231907705,-21.428520487243325,129678.08512972883,48.761666867268694,-230.24301707123874,-20.286676590689364,-96.20093453680873,41.17209894706757,-171953.09851688027,4
-1471.8092085193136,35.67161827762602,-263714.44248859613,102.36398986847989,69.43534671951264,24.750635664474668,-101.91231197300026,-596.4561489679896,-105768.97002896573,4
2542.8735146600643,3.8501383725211995,-221987.42987533732,126.97055087170716,-305.03471981745645,3.78963352783188,-33.409957938700714,-24.114504269218866,-100876.19608795966,4
847.4934501496015,65.5091323845417,-974877.9409586785,-69.95937208543987,-264.3485987692032,37.57378985853777,-76.96781727832385,128.64416766698923,-31467.68391494732,4
3326.9571514356107,6.266162821513127,-436648.63354413694,219.95719150432598,-270.717952187622,28.31394941160155,-43.618788285900166,-411.3368035865326,-72695.21149129795,4
757.4236203629092,31.121839707179475,-347141.3460677983,63.36635161037497,43.6222356096428,35.736428141192654,-64.09991084867289,-119.94931625348872,-86938.43470967659,4
1949.2325961131805,-33.02043597338222,-574323.2984964203,81.04952145952007,-417.30451600578385,-2.2744131568012325,39.86715663369256,416.4841042691003,-166919.69620390315,4
1218.8663316730488,58.868475783901424,-857354.9231299266,135.84401307700745,-107.76501791333527,47.66915100001225,-102.64820200977121,-852.6414433729913,-17025.89467117859,4
344.3082584704198,35.78707010234741,-1457122.5834300267,14.917504220157758,-568.089985522313,-1.2701293440661683,-14.04622860899064,400.50320995235614,-38827.40017621109,4
4878.75983096081,-25.083055643944615,-268034.4740461621,129.9858899944433,-543.2586423841207,-10.083472298035488,42.43849095293742,-18.47526805923687,-111031.88392645108,4
502.7319232830716,46.16193481200648,-957513.3200534438,42.43275145146398,-241.26077534809662,25.389002545430394,-82.74844888432224,-748.5488932944606,-65252.28203509142,4
-780.1435443714371,31.444422539244766,-780637.8165863694,38.60311305007412,-345.4071931431239,8.600733275317985,-127.0021459668095,534.3717684510227,-59776.19212820754,4
-1146.4186819667161,41.63850220566932,-1484500.1312808099,115.18079978302765,-348.75513325656465,20.788906090640342,-107.49012782638698,-610.2679788427416,-93780.5697965421,4
886.3710715872617,14.346739652950365,-394394.4675077565,129.51987057960187,-128.96813258548363,29.121890692053874,-44.404907481233266,397.5636150048529,-71538.6722218691,4
2343.607315758895,48.64973996427442,-827495.3659941506,150.40732703731493,-225.60051319132688,46.76418968078007,-48.48766686985689,170.01225643800623,15374.596850630065,4
2419.9006741123885,33.22579998351854,-467664.0677666413,48.922080320782044,-212.52966415728935,40.950180624038694,-69.44206809092839,-402.1558057920185,156.2520665669087,4
5607.679117713844,5.464763826689483,-429328.5209352495,158.74104341174709,-182.77023210399142,45.444370424962585,35.388805920177,768.8026012852116,-105400.85197888524,4
4075.4686618575934,27.11982279852744,-97116.82402179047,29.987392800932476,-295.60215858720665,21.902683186794604,-52.167292560846,-12.889930829643985,-21229.37366139947,4
1881.9923868494523,59.54873916046576,-1128737.1788094365,46.70802891378435,-352.22831498660594,29.168929491923677,-20.672530374516253,134.12367636064627,-1459.9519411898675,4
5205.411840438805,15.372448753769518,-765324.0867833373,50.46584947269307,-636.8961427573101,7.156863811451731,-6.789867885085293,267.0062352709373,-17809.66169214502,4
-864.9810226864258,0.980553213573506,-71466.07268506273,158.224169901667,-225.5542139975952,8.349047893407306,-71.214405792633,317.5714095741718,-60978.92224562453,4
1147.122735741601,21.496142794730446,-505060.88455667766,76.60160214632297,-253.58894095697153,11.334366671195834,-17.738310400788066,286.9126293633295,-63414.610356138,4
4475.9282763545125,26.581643540153664,-642207.4634486127,-49.507099007616866,-435.9182833153977,19.401691809834276,-8.98409424524424,19.1577967362136,-48329.41325446285,4
6166.433185605727,0.05577900978567607,589909.6560616177,254.25560271780694,-14.79624669441358,46.5560191800704,-59.020152536239124,402.193989769456,-87166.28380853358,4
58.769551134148166,50.39801342762942,-942885.6027911324,127.52092135280446,-294.89480606603314,19.70709680871942,-103.24205364235723,-314.1657912312439,-42717.671850343,4
1222.6584712060537,40.03681579125914,-1027857.1475615995,-9.58368454593999,-336.8909637778819,23.76477825592035,-57.49854163971014,-187.41937444904636,-56016.904978315535,4
1539.6703637982866,51.596968358760314,-923133.6574518648,123.56828112664219,-172.4277010685757,48.09963703595323,-45.41533956019946,143.50863411110885,-53462.466880959546,4
1428.320883969522,56.48613882390434,-916083.5126400839,85.16330631294728,-129.96697040853573,49.9723708499665,-79.92918382296914,-464.84378903716043,-25585.97606012523,4
-1889.0598938502353,24.33411980112212,-596171.3156194941,60.61063424347654,-99.13627956941998,30.940425974524757,-63.637305634843266,85.99797448992352,-58225.14103987262,4
1116.4291680989859,54.52562006376343,-1372010.6702598163,119.5042472125415,-288.48097429252846,40.59184952557938,-62.80868814930409,-333.26783246766223,-81868.34785186642,4
1810.72421911679,4.6874173800147485,-503820.0682409326,6.557055427583188,-346.6978835823032,0.8470460517971237,-11.064028622259464,-824.8064574072073,-74247.7322865511,4
